ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6815401,Female,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13523,1175,Laborers,3.0
5033960,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5033961,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409403,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409406,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409407,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409408,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409409,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409410,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5409411,Female,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,15422,3009,Laborers,2.0
5033964,Female,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,17072,3578,Sales staff,2.0
5033966,Female,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15103,3154,Sales staff,2.0
6815503,Female,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15103,3154,Sales staff,2.0
6815504,Female,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15103,3154,Sales staff,2.0
6815506,Female,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15103,3154,Sales staff,2.0
5033968,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17050,1359,Drivers,2.0
6815312,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17050,1359,Drivers,2.0
6815313,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17050,1359,Drivers,2.0
6815314,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17050,1359,Drivers,2.0
5033969,Female,N,Y,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14445,2240,Sales staff,5.0
6815346,Female,N,Y,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14445,2240,Sales staff,5.0
6815347,Female,N,Y,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14445,2240,Sales staff,5.0
5033970,Female,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,18229,2209,Core staff,2.0
6815453,Female,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,18229,2209,Core staff,2.0
6815454,Female,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,18229,2209,Core staff,2.0
6815455,Female,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,18229,2209,Core staff,2.0
5033972,Male,Y,Y,1,256500.0,State servant,Higher education,Married,Office apartment,11154,4409,Core staff,3.0
5409351,Male,Y,Y,1,256500.0,State servant,Higher education,Married,Office apartment,11154,4409,Core staff,3.0
5409354,Male,Y,Y,1,256500.0,State servant,Higher education,Married,Office apartment,11154,4409,Core staff,3.0
5409355,Male,Y,Y,1,256500.0,State servant,Higher education,Married,Office apartment,11154,4409,Core staff,3.0
5409357,Male,Y,Y,1,256500.0,State servant,Higher education,Married,Office apartment,11154,4409,Core staff,3.0
5033976,Female,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11175,322,Cooking staff,1.0
5033977,Female,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11175,322,Cooking staff,1.0
6815422,Female,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11175,322,Cooking staff,1.0
6815425,Female,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11175,322,Cooking staff,1.0
6815426,Female,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11175,322,Cooking staff,1.0
6815427,Female,N,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11175,322,Cooking staff,1.0
5033980,Male,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10375,962,Laborers,2.0
5033981,Male,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10375,962,Laborers,2.0
5033982,Male,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10375,962,Laborers,2.0
6815460,Male,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10375,962,Laborers,2.0
6815461,Male,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10375,962,Laborers,2.0
5033983,Male,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,12821,567,Laborers,2.0
6815532,Male,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,12821,567,Laborers,2.0
6815534,Male,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,12821,567,Laborers,2.0
6815535,Male,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,12821,567,Laborers,2.0
6815536,Male,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,12821,567,Laborers,2.0
5033985,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5034012,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877441,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877442,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877445,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877447,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877448,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877449,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5877450,Female,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,19578,5388,Accountants,2.0
5033994,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
5033995,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014608,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014609,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014610,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014611,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014612,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014613,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014614,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
6014615,Female,N,N,1,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,17350,4842,Laborers,2.0
5033998,Female,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,16417,1615,Laborers,1.0
5466666,Female,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,16417,1615,Laborers,1.0
5466669,Female,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,16417,1615,Laborers,1.0
5033999,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345336,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345337,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345338,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345339,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345340,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345344,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5345345,Female,N,Y,1,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,16038,1036,High skill tech staff,3.0
5034006,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5034007,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5384989,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5384990,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5384991,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5384992,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5384993,Female,N,N,2,135000.0,Commercial associate,Higher education,Married,With parents,13612,3381,Core staff,4.0
5034009,Female,N,N,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,21394,6576,Medicine staff,1.0
5267538,Female,N,N,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,21394,6576,Medicine staff,1.0
5267539,Female,N,N,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,21394,6576,Medicine staff,1.0
5267540,Female,N,N,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,21394,6576,Medicine staff,1.0
5034013,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16609,186,Laborers,3.0
5924233,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16609,186,Laborers,3.0
5924239,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16609,186,Laborers,3.0
5924242,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16609,186,Laborers,3.0
5924243,Female,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16609,186,Laborers,3.0
5034016,Female,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,12520,824,Managers,2.0
6014444,Female,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,12520,824,Managers,2.0
6014445,Female,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,12520,824,Managers,2.0
6014447,Female,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,12520,824,Managers,2.0
6014448,Female,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,12520,824,Managers,2.0
5034017,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014462,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014463,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014464,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014465,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014466,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014467,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014468,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014469,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014470,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
6014471,Male,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,Laborers,4.0
5034019,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014883,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014884,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014886,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014887,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014888,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014889,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014890,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014891,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
6014895,Female,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,Laborers,2.0
5034021,Male,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,14551,1370,Core staff,2.0
5466675,Male,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,14551,1370,Core staff,2.0
5466676,Male,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,14551,1370,Core staff,2.0
5466677,Male,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,14551,1370,Core staff,2.0
